STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.45,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.71,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.16,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.07,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.28,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.54,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.45,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.61,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.47,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.41,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.42,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.14,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.11,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.52,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.12,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.25,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.33,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.28,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.40,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.46,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.28,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.53,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.18,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.65,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.09,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.16,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.02,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.41,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.10,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.37,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.59,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.46,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.05,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.03,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.53,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.36,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.38,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.59,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.67,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.37,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.24,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.36,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.54,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.29,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.23,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.18,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.55,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.28,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.31,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.48,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.31,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.74,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
